Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,Yes,Travel_Rarely,1406,Sales,23,5,Human Resources,1,971,3,Male,97,4,3,Research Scientist,4,Married,9878,2007,0,Y,No,25,3,3,80,1,8,0,2,17,2,7,10
51,No,Travel_Frequently,776,Sales,13,1,Medical,1,493,3,Male,74,3,3,Manufacturing Director,1,Married,4843,8909,8,Y,Yes,23,4,4,80,0,21,5,2,17,3,7,2
26,Yes,Travel_Frequently,815,Human Resources,5,4,Other,1,492,4,Male,95,3,2,Laboratory Technician,2,Single,7416,1511,0,Y,Yes,18,4,4,80,1,13,2,1,23,1,11,5
61,Yes,Non-Travel,972,Research & Development,14,4,Other,1,177,4,Female,75,2,3,Laboratory Technician,3,Single,7314,13771,8,Y,No,17,4,3,80,0,37,1,4,14,15,4,5
33,Yes,Travel_Frequently,1325,Research & Development,7,5,Life Sciences,1,777,4,Female,48,3,1,Healthcare Representative,1,Single,6245,3698,8,Y,No,17,4,4,80,0,30,4,1,15,3,0,10
57,No,Travel_Frequently,1168,Sales,16,4,Life Sciences,1,975,3,Male,98,3,4,Laboratory Technician,4,Divorced,14212,24146,3,Y,Yes,14,4,3,80,3,30,1,4,5,7,2,13
52,Yes,Travel_Frequently,1205,Sales,10,4,Life Sciences,1,677,1,Male,30,2,1,Healthcare Representative,4,Married,13238,22536,9,Y,No,24,4,2,80,0,6,6,3,2,15,9,1
28,Yes,Travel_Frequently,1342,Sales,5,2,Marketing,1,113,2,Female,42,4,4,Laboratory Technician,3,Single,3294,17667,8,Y,Yes,22,4,2,80,0,15,6,2,19,14,8,0
49,Yes,Travel_Rarely,818,Human Resources,24,5,Life Sciences,1,664,1,Female,72,3,2,Sales Executive,2,Married,13650,6256,10,Y,Yes,24,4,3,80,3,37,1,4,23,6,1,12
28,No,Travel_Frequently,970,Human Resources,1,3,Technical Degree,1,1757,3,Female,30,1,4,Laboratory Technician,3,Married,4145,9212,6,Y,Yes,17,3,3,80,1,17,6,3,15,8,7,12
59,No,Non-Travel,1239,Sales,17,2,Marketing,1,1498,3,Male,44,3,4,Sales Executive,4,Single,6143,14581,0,Y,Yes,13,3,3,80,3,11,1,4,7,11,2,9
25,Yes,Non-Travel,1441,Research & Development,5,3,Technical Degree,1,1547,2,Male,96,4,2,Laboratory Technician,4,Single,13969,9618,1,Y,No,23,3,3,80,1,10,3,4,7,12,12,0
22,Yes,Travel_Frequently,1195,Research & Development,28,4,Life Sciences,1,286,3,Female,47,1,5,Sales Executive,3,Single,3378,6787,7,Y,Yes,22,3,1,80,1,19,0,3,11,14,5,8
22,No,Travel_Frequently,1442,Human Resources,4,5,Life Sciences,1,1219,4,Female,72,1,2,Sales Executive,4,Single,7555,5633,8,Y,Yes,12,4,4,80,2,16,6,4,19,14,8,4
34,No,Travel_Frequently,916,Research & Development,1,5,Technical Degree,1,779,2,Female,71,2,2,Sales Executive,1,Single,11707,22482,7,Y,No,19,3,1,80,0,2,1,4,21,11,2,1
49,Yes,Travel_Rarely,785,Sales,2,2,Life Sciences,1,758,1,Female,97,3,2,Research Scientist,4,Married,10462,16439,1,Y,No,22,3,1,80,3,38,5,2,22,1,6,5
36,Yes,Travel_Frequently,985,Research & Development,26,3,Other,1,1076,3,Female,80,4,4,Research Scientist,3,Married,6662,11379,1,Y,Yes,19,4,2,80,3,39,6,1,18,7,2,8
26,No,Travel_Rarely,835,Sales,8,3,Life Sciences,1,929,3,Female,62,2,4,Healthcare Representative,2,Divorced,14931,8122,6,Y,No,15,3,2,80,2,22,1,1,29,7,0,15
24,Yes,Non-Travel,1482,Sales,2,5,Life Sciences,1,1726,1,Male,84,1,1,Manufacturing Director,4,Married,11050,23607,5,Y,Yes,15,3,3,80,3,4,1,3,9,14,5,3
37,No,Travel_Rarely,1016,Sales,30,5,Life Sciences,1,1539,2,Female,46,1,3,Sales Executive,2,Married,8282,7001,10,Y,Yes,13,3,3,80,3,6,4,1,20,12,6,6
23,No,Non-Travel,1268,Sales,21,4,Other,1,1311,4,Male,70,3,3,Manufacturing Director,2,Divorced,7643,15551,8,Y,Yes,10,3,4,80,2,6,0,4,1,15,15,2
49,No,Travel_Rarely,1434,Research & Development,9,2,Technical Degree,1,1281,4,Male,81,1,5,Sales Executive,1,Divorced,9778,10721,10,Y,Yes,19,4,3,80,2,11,0,3,15,10,14,5
51,Yes,Travel_Rarely,797,Research & Development,12,1,Marketing,1,1841,4,Male,99,1,2,Manufacturing Director,4,Divorced,6100,9556,10,Y,Yes,14,3,1,80,0,16,1,4,14,2,3,9
31,Yes,Travel_Frequently,635,Sales,24,4,Marketing,1,944,2,Female,36,3,4,Sales Executive,4,Married,8788,10724,6,Y,Yes,25,4,2,80,0,22,1,1,21,13,8,12
57,No,Travel_Rarely,1277,Human Resources,14,4,Human Resources,1,353,3,Male,65,2,3,Manufacturing Director,1,Single,9735,18627,9,Y,Yes,17,3,3,80,3,7,1,1,28,15,11,7
65,No,Travel_Rarely,1290,Human Resources,26,2,Life Sciences,1,542,3,Female,64,3,3,Healthcare Representative,1,Single,10974,23237,3,Y,No,24,3,2,80,1,24,4,3,15,8,3,15
43,Yes,Travel_Rarely,500,Research & Development,10,4,Marketing,1,273,3,Male,95,3,3,Research Scientist,1,Single,9101,7842,4,Y,Yes,20,3,4,80,1,30,3,1,29,3,0,5
55,Yes,Travel_Rarely,1438,Sales,8,2,Technical Degree,1,977,2,Male,67,4,5,Healthcare Representative,4,Married,3459,7310,0,Y,No,14,3,2,80,3,30,4,1,15,2,3,15
59,No,Travel_Frequently,973,Research & Development,14,1,Medical,1,1638,4,Female,91,3,4,Laboratory Technician,4,Divorced,4730,19840,5,Y,No,11,3,2,80,3,21,4,2,29,2,10,4
37,No,Travel_Rarely,762,Sales,13,1,Human Resources,1,1241,4,Female,44,3,3,Laboratory Technician,2,Married,11631,15362,6,Y,No,16,3,2,80,1,5,0,3,3,11,1,14
54,No,Travel_Rarely,652,Human Resources,6,5,Technical Degree,1,1359,1,Female,99,2,1,Manufacturing Director,1,Divorced,8507,21730,4,Y,No,15,3,2,80,2,3,4,2,23,14,4,3
36,No,Travel_Frequently,585,Sales,29,5,Other,1,1256,2,Female,50,4,4,Healthcare Representative,1,Married,7397,3400,2,Y,No,18,4,2,80,2,7,5,1,1,6,10,1
23,No,Travel_Frequently,1429,Research & Development,1,1,Marketing,1,1074,1,Female,49,3,2,Laboratory Technician,3,Divorced,5710,13121,5,Y,Yes,12,4,4,80,1,13,4,4,24,5,11,13
60,No,Non-Travel,1387,Research & Development,3,2,Marketing,1,1572,2,Female,50,1,4,Research Scientist,3,Divorced,14037,1863,0,Y,Yes,25,4,1,80,1,33,1,3,19,11,12,3
36,Yes,Non-Travel,868,Human Resources,2,4,Human Resources,1,584,2,Male,62,2,5,Laboratory Technician,3,Married,13859,14492,6,Y,No,20,3,3,80,3,5,1,2,3,13,14,2
56,Yes,Travel_Frequently,514,Human Resources,7,5,Life Sciences,1,1786,1,Male,98,2,1,Manufacturing Director,2,Divorced,13156,3911,8,Y,Yes,19,4,1,80,2,1,6,3,2,5,4,7
40,No,Travel_Frequently,1165,Sales,11,5,Life Sciences,1,1166,1,Male,33,2,3,Sales Executive,2,Divorced,9736,10471,0,Y,Yes,23,3,1,80,3,22,3,2,29,1,11,7
59,Yes,Travel_Rarely,1245,Human Resources,4,5,Medical,1,408,2,Female,85,2,4,Laboratory Technician,1,Single,3506,15795,8,Y,No,12,4,4,80,1,12,0,4,17,4,12,12
35,Yes,Travel_Frequently,1343,Human Resources,21,5,Marketing,1,1253,4,Female,80,2,1,Laboratory Technician,3,Single,9940,6603,4,Y,No,16,4,2,80,3,8,4,4,14,13,9,5
52,No,Travel_Frequently,594,Human Resources,6,2,Other,1,628,3,Female,63,1,2,Healthcare Representative,4,Married,10878,17325,2,Y,No,18,3,4,80,3,33,6,4,22,13,10,9
36,Yes,Travel_Frequently,1123,Sales,17,1,Medical,1,527,2,Female,78,3,3,Research Scientist,1,Divorced,13682,17916,9,Y,Yes,25,3,4,80,1,2,0,1,27,2,6,1
48,Yes,Non-Travel,624,Research & Development,30,5,Life Sciences,1,965,1,Male,71,2,1,Laboratory Technician,1,Single,3125,14816,10,Y,No,12,3,1,80,0,33,1,4,26,6,13,6
36,No,Travel_Rarely,659,Research & Development,9,2,Marketing,1,1755,1,Female,54,4,5,Healthcare Representative,1,Married,11168,12683,0,Y,Yes,12,4,2,80,0,38,4,3,20,5,10,15
25,No,Non-Travel,733,Research & Development,12,5,Medical,1,1939,4,Male,68,1,4,Sales Executive,3,Divorced,11715,14888,4,Y,Yes,15,3,2,80,1,1,1,2,19,11,5,0
50,No,Non-Travel,594,Human Resources,13,1,Life Sciences,1,1163,2,Male,34,2,5,Healthcare Representative,3,Single,3242,11435,4,Y,Yes,21,3,4,80,1,18,1,3,14,8,9,13
55,Yes,Non-Travel,716,Human Resources,17,2,Life Sciences,1,1959,2,Male,73,3,5,Healthcare Representative,2,Married,11431,19307,9,Y,No,15,4,3,80,3,1,4,4,20,6,15,10
47,Yes,Travel_Rarely,745,Research & Development,3,3,Other,1,1597,4,Female,73,3,5,Manufacturing Director,1,Married,8549,10126,7,Y,Yes,23,4,1,80,1,31,1,3,11,1,15,13
52,Yes,Travel_Rarely,984,Sales,16,5,Marketing,1,1660,4,Male,87,1,3,Research Scientist,1,Single,3406,15299,2,Y,Yes,25,3,4,80,0,37,5,2,1,10,14,10
48,No,Non-Travel,950,Human Resources,16,5,Other,1,1912,1,Male,65,1,2,Sales Executive,3,Divorced,6726,21116,3,Y,Yes,16,4,2,80,1,22,1,1,4,15,14,11
23,No,Travel_Rarely,589,Sales,27,5,Human Resources,1,1369,3,Female,77,2,3,Research Scientist,4,Single,13056,24177,3,Y,No,20,4,2,80,1,26,3,4,7,13,5,0
22,Yes,Non-Travel,683,Sales,28,5,Life Sciences,1,1069,2,Male,76,1,3,Manufacturing Director,2,Divorced,4183,3833,10,Y,Yes,14,3,1,80,1,36,4,2,10,4,3,14
53,No,Travel_Rarely,538,Research & Development,8,5,Marketing,1,1301,2,Female,83,4,3,Research Scientist,3,Divorced,6200,18514,7,Y,Yes,15,3,1,80,2,23,6,3,17,5,11,13
49,No,Travel_Rarely,978,Sales,21,5,Life Sciences,1,358,2,Male,63,3,4,Healthcare Representative,3,Divorced,12554,12209,1,Y,Yes,25,4,3,80,0,19,0,1,13,8,6,5
45,No,Non-Travel,1227,Human Resources,28,1,Medical,1,1628,1,Female,55,4,1,Sales Executive,2,Divorced,6781,10808,6,Y,Yes,16,3,1,80,2,29,5,4,2,10,7,4
33,No,Non-Travel,1176,Human Resources,23,5,Other,1,307,3,Female,40,2,1,Healthcare Representative,1,Divorced,10692,9499,2,Y,No,24,3,2,80,3,25,0,3,7,5,1,11
54,Yes,Travel_Rarely,729,Human Resources,4,5,Human Resources,1,769,1,Female,54,1,5,Laboratory Technician,3,Single,9618,16599,7,Y,No,23,3,4,80,0,7,0,1,13,9,4,0
56,No,Travel_Frequently,899,Human Resources,13,4,Life Sciences,1,1937,2,Male,59,2,2,Laboratory Technician,3,Single,13448,22696,8,Y,No,24,3,4,80,3,19,3,4,15,4,5,0
51,Yes,Travel_Rarely,1054,Human Resources,13,3,Medical,1,1258,2,Female,88,1,5,Healthcare Representative,3,Single,5925,11492,0,Y,Yes,11,4,3,80,2,27,1,4,6,2,3,14
40,No,Non-Travel,1450,Research & Development,22,4,Medical,1,1122,4,Female,88,3,5,Laboratory Technician,4,Single,4597,11136,1,Y,Yes,16,3,3,80,0,35,5,4,16,1,6,9
52,No,Travel_Frequently,1462,Research & Development,11,2,Marketing,1,1990,4,Female,56,1,2,Manufacturing Director,3,Single,6046,2205,3,Y,Yes,22,4,2,80,1,13,0,3,20,4,12,2
47,Yes,Travel_Rarely,1230,Human Resources,27,3,Human Resources,1,1209,4,Male,74,2,5,Research Scientist,2,Married,3272,23931,4,Y,No,17,3,3,80,0,1,4,3,21,6,3,9
39,Yes,Non-Travel,707,Sales,2,2,Human Resources,1,205,2,Male,54,3,3,Laboratory Technician,1,Divorced,5861,8375,4,Y,Yes,23,4,3,80,1,17,2,2,19,1,12,2
36,Yes,Travel_Rarely,1166,Human Resources,25,4,Life Sciences,1,891,2,Female,58,2,3,Sales Executive,1,Single,11183,2293,2,Y,No,20,4,2,80,2,20,1,3,6,14,15,4
62,No,Travel_Frequently,927,Sales,18,1,Medical,1,141,4,Male,58,2,5,Manufacturing Director,1,Single,9502,6769,9,Y,No,11,3,2,80,2,25,0,4,10,6,14,4
65,No,Non-Travel,789,Research & Development,13,5,Human Resources,1,880,3,Male,97,2,1,Research Scientist,2,Married,3941,23686,10,Y,Yes,16,4,2,80,2,9,2,4,12,2,3,3
33,Yes,Non-Travel,1403,Sales,23,1,Life Sciences,1,1927,3,Male,77,1,5,Sales Executive,2,Married,9313,20637,5,Y,Yes,22,3,2,80,0,36,0,3,30,1,0,15
22,Yes,Travel_Rarely,649,Sales,17,1,Other,1,1642,1,Female,89,1,1,Sales Executive,2,Divorced,6489,8943,0,Y,Yes,10,3,4,80,3,23,6,3,19,6,5,7
59,Yes,Non-Travel,1120,Sales,1,2,Medical,1,307,4,Female,75,4,3,Healthcare Representative,4,Married,8993,21427,6,Y,Yes,22,4,2,80,3,19,0,2,7,11,9,2
49,Yes,Non-Travel,828,Research & Development,23,2,Other,1,1884,1,Female,33,2,3,Laboratory Technician,1,Single,3105,3321,9,Y,Yes,12,4,2,80,1,25,4,4,26,10,7,10
34,Yes,Travel_Rarely,763,Research & Development,18,4,Technical Degree,1,200,3,Female,78,1,2,Sales Executive,2,Divorced,11972,11995,8,Y,No,18,3,4,80,3,31,2,3,10,1,7,11
32,Yes,Travel_Frequently,822,Human Resources,9,4,Life Sciences,1,1071,1,Female,69,1,1,Manufacturing Director,1,Single,9197,16280,9,Y,No,20,3,4,80,3,10,1,3,23,9,5,0
62,No,Travel_Frequently,834,Research & Development,9,2,Medical,1,594,4,Female,58,3,1,Sales Executive,1,Divorced,4697,3036,0,Y,Yes,12,3,2,80,2,32,2,1,5,8,5,12
34,Yes,Travel_Rarely,680,Sales,16,1,Other,1,728,2,Female,62,4,1,Research Scientist,4,Married,10448,1896,9,Y,No,17,3,3,80,3,25,0,4,13,8,14,10
40,Yes,Travel_Rarely,1249,Sales,5,3,Medical,1,1415,2,Male,74,4,3,Manufacturing Director,1,Single,13688,9239,6,Y,No,21,3,4,80,2,3,3,3,25,11,9,14
25,Yes,Travel_Rarely,1379,Human Resources,16,4,Medical,1,1523,1,Female,50,4,4,Sales Executive,2,Divorced,9895,17554,3,Y,No,17,4,4,80,2,13,3,4,13,7,1,10
57,Yes,Non-Travel,536,Research & Development,5,1,Human Resources,1,1804,2,Female,47,4,5,Research Scientist,3,Married,14836,17883,5,Y,No,10,3,1,80,1,13,5,3,21,3,4,7
28,Yes,Travel_Rarely,1174,Research & Development,18,3,Technical Degree,1,426,3,Male,56,2,1,Healthcare Representative,1,Single,13070,12882,10,Y,Yes,14,3,3,80,2,30,3,4,11,1,3,9
47,No,Travel_Rarely,1037,Research & Development,11,2,Technical Degree,1,1968,2,Male,52,1,2,Research Scientist,3,Married,5709,4838,10,Y,No,22,4,1,80,3,18,4,2,26,8,8,2
57,Yes,Travel_Frequently,963,Human Resources,9,3,Life Sciences,1,1222,4,Female,75,1,4,Sales Executive,2,Single,7592,8554,3,Y,Yes,14,3,2,80,3,31,2,4,16,9,7,0
43,Yes,Non-Travel,1192,Human Resources,6,1,Technical Degree,1,1259,4,Female,51,3,2,Laboratory Technician,1,Single,6235,6383,4,Y,No,17,3,4,80,2,1,6,1,13,8,12,15
46,Yes,Travel_Frequently,1209,Research & Development,10,5,Marketing,1,640,3,Female,57,2,1,Research Scientist,3,Divorced,9729,24272,10,Y,Yes,10,3,3,80,2,13,4,4,6,4,3,8
35,Yes,Travel_Frequently,520,Sales,10,3,Technical Degree,1,1652,1,Male,80,2,5,Research Scientist,1,Divorced,10051,24574,1,Y,Yes,18,4,2,80,1,16,0,2,25,2,5,15
53,Yes,Travel_Rarely,799,Human Resources,5,4,Other,1,990,3,Male,71,1,1,Healthcare Representative,3,Married,3596,17827,4,Y,No,16,3,3,80,1,13,0,2,25,14,6,3
62,Yes,Travel_Rarely,1282,Human Resources,2,4,Medical,1,681,2,Male,81,4,5,Research Scientist,3,Married,6238,17757,10,Y,No,13,3,1,80,0,14,0,2,15,6,15,6
59,No,Non-Travel,1014,Sales,2,5,Life Sciences,1,1942,4,Male,41,4,4,Laboratory Technician,4,Single,10343,8516,8,Y,Yes,19,4,2,80,0,3,2,4,13,4,8,6
64,Yes,Travel_Rarely,1185,Research & Development,13,4,Marketing,1,1206,3,Female,63,3,1,Manufacturing Director,2,Married,12795,24454,6,Y,No,16,4,3,80,3,6,2,3,14,2,3,7
22,No,Non-Travel,979,Human Resources,26,3,Medical,1,872,3,Female,89,2,2,Research Scientist,1,Single,4848,14610,6,Y,No,15,4,3,80,1,7,4,2,2,7,15,8
44,No,Travel_Rarely,611,Sales,7,3,Medical,1,1333,2,Female,35,1,3,Research Scientist,3,Divorced,8884,24920,3,Y,No,18,4,3,80,2,24,1,4,6,12,4,5
57,Yes,Travel_Frequently,1175,Research & Development,11,3,Technical Degree,1,118,1,Male,97,2,5,Sales Executive,4,Single,5716,15238,4,Y,No,18,3,1,80,3,26,6,3,8,9,1,6
47,Yes,Travel_Rarely,552,Research & Development,2,4,Life Sciences,1,317,4,Male,92,3,4,Sales Executive,3,Married,6703,19481,0,Y,No,24,3,1,80,1,4,2,3,25,10,0,13
25,No,Travel_Frequently,851,Sales,22,4,Human Resources,1,899,1,Male,61,1,2,Manufacturing Director,1,Divorced,11378,8797,3,Y,Yes,23,4,1,80,1,23,0,1,22,5,14,6
34,Yes,Travel_Rarely,576,Sales,20,2,Other,1,1375,4,Male,39,3,3,Healthcare Representative,1,Divorced,12094,17465,9,Y,Yes,12,3,3,80,2,33,2,1,14,9,2,6
43,No,Non-Travel,1275,Sales,10,2,Medical,1,1515,2,Female,68,2,1,Sales Executive,1,Single,5543,2231,10,Y,Yes,15,3,4,80,1,5,5,3,22,6,15,0
64,No,Travel_Frequently,1350,Research & Development,7,2,Other,1,22,4,Female,100,4,2,Laboratory Technician,3,Divorced,4353,11237,2,Y,Yes,19,3,1,80,2,6,6,1,15,5,14,3
51,No,Non-Travel,744,Human Resources,1,1,Medical,1,1211,2,Female,65,3,4,Healthcare Representative,3,Single,14560,24291,2,Y,No,22,4,3,80,0,12,4,2,17,9,4,5
59,No,Non-Travel,843,Human Resources,8,4,Technical Degree,1,639,1,Male,57,2,4,Healthcare Representative,3,Married,11362,1635,3,Y,Yes,21,4,2,80,2,23,6,4,2,1,13,11
63,No,Travel_Frequently,1338,Human Resources,20,2,Technical Degree,1,992,4,Male,86,2,5,Laboratory Technician,3,Single,10501,10257,7,Y,Yes,12,4,4,80,2,23,4,3,29,11,10,15
42,No,Travel_Frequently,1225,Research & Development,14,2,Medical,1,1139,3,Male,47,3,3,Healthcare Representative,3,Single,4085,6440,10,Y,Yes,25,3,2,80,2,32,4,2,5,1,9,12
21,No,Travel_Frequently,798,Sales,9,2,Marketing,1,1662,1,Female,31,4,1,Healthcare Representative,4,Single,11271,9234,9,Y,No,19,4,2,80,3,39,2,3,12,5,0,9
54,Yes,Travel_Frequently,671,Research & Development,24,4,Human Resources,1,1144,1,Female,42,1,2,Healthcare Representative,3,Divorced,4451,7435,4,Y,No,22,4,1,80,3,30,2,1,7,11,14,7
36,Yes,Travel_Frequently,678,Research & Development,28,5,Life Sciences,1,1780,1,Female,52,4,2,Sales Executive,1,Divorced,14560,8768,6,Y,Yes,17,4,2,80,2,13,6,1,18,2,8,11
31,Yes,Travel_Frequently,997,Sales,14,4,Technical Degree,1,808,3,Female,92,1,5,Healthcare Representative,4,Married,5713,9731,7,Y,No,23,3,4,80,1,28,1,3,11,9,2,5
39,Yes,Travel_Frequently,851,Human Resources,20,2,Life Sciences,1,1010,3,Female,98,1,2,Laboratory Technician,3,Married,14905,17776,7,Y,No,17,3,1,80,2,29,2,3,22,4,14,3
27,Yes,Travel_Rarely,1101,Sales,20,4,Life Sciences,1,1606,2,Female,82,4,2,Healthcare Representative,1,Married,13443,22815,7,Y,Yes,12,4,4,80,0,29,6,1,5,3,15,7
34,Yes,Travel_Rarely,1166,Sales,26,2,Other,1,403,2,Female,74,4,1,Research Scientist,1,Married,3313,2139,5,Y,Yes,17,3,3,80,0,14,4,3,4,13,1,4
51,Yes,Non-Travel,1243,Human Resources,10,2,Other,1,1901,4,Female,39,2,1,Research Scientist,3,Single,9242,16020,1,Y,No,15,4,2,80,2,16,4,4,29,7,4,6
28,No,Travel_Frequently,1427,Research & Development,1,5,Life Sciences,1,400,3,Male,84,3,2,Manufacturing Director,3,Divorced,7859,3293,6,Y,Yes,18,4,4,80,0,6,0,3,16,14,1,0
42,No,Non-Travel,942,Sales,16,3,Technical Degree,1,299,3,Female,91,4,5,Research Scientist,2,Divorced,10433,13617,4,Y,No,13,4,4,80,2,18,0,4,4,12,2,0
48,No,Travel_Frequently,903,Sales,9,2,Life Sciences,1,1162,3,Female,91,2,1,Laboratory Technician,1,Divorced,14220,8718,1,Y,No,17,4,1,80,1,11,4,1,13,1,6,10
50,Yes,Non-Travel,609,Sales,30,2,Technical Degree,1,812,1,Male,33,2,2,Manufacturing Director,1,Single,6423,18045,6,Y,Yes,23,4,3,80,1,9,6,2,8,7,2,3
47,Yes,Travel_Rarely,1343,Human Resources,19,2,Other,1,269,2,Male,70,1,3,Sales Executive,1,Single,7593,1788,6,Y,No,19,3,2,80,0,24,3,2,9,10,5,14
33,No,Travel_Frequently,1049,Sales,21,4,Technical Degree,1,1370,1,Female,75,2,5,Laboratory Technician,1,Married,14090,1538,8,Y,No,14,3,1,80,2,37,2,3,27,8,4,6
31,Yes,Travel_Frequently,1461,Sales,6,3,Technical Degree,1,412,4,Male,77,2,4,Laboratory Technician,3,Married,6994,20081,6,Y,Yes,21,3,3,80,2,2,3,3,24,1,13,0
28,Yes,Travel_Rarely,1128,Sales,7,2,Medical,1,1913,2,Male,98,1,1,Sales Executive,4,Single,11187,10780,5,Y,Yes,11,3,1,80,2,25,5,3,17,2,12,3
54,No,Travel_Frequently,881,Sales,7,2,Other,1,1819,2,Female,84,2,3,Healthcare Representative,1,Married,10036,5794,5,Y,Yes,20,3,4,80,2,20,5,3,14,8,4,7
27,Yes,Non-Travel,953,Research & Development,2,1,Marketing,1,1717,4,Male,47,1,5,Healthcare Representative,1,Divorced,9853,17585,2,Y,No,16,3,4,80,3,4,2,1,8,4,8,6
24,No,Travel_Rarely,910,Sales,3,5,Marketing,1,762,4,Female,100,1,1,Laboratory Technician,4,Single,3007,2933,1,Y,Yes,12,4,4,80,1,30,6,1,12,13,5,6
45,No,Travel_Frequently,776,Human Resources,27,2,Technical Degree,1,278,1,Female,31,1,3,Healthcare Representative,3,Single,10972,13300,8,Y,No,18,4,4,80,1,25,0,4,8,14,14,13
35,Yes,Non-Travel,1238,Human Resources,29,3,Other,1,842,1,Female,47,1,3,Sales Executive,3,Single,5277,16345,4,Y,No,17,4,1,80,2,6,5,1,29,8,8,1
28,Yes,Travel_Frequently,1271,Human Resources,1,1,Medical,1,1216,3,Male,61,4,1,Healthcare Representative,1,Married,9083,20242,3,Y,No,20,3,2,80,0,3,0,2,28,12,10,15
30,No,Travel_Frequently,994,Sales,21,2,Marketing,1,1126,4,Male,92,3,4,Research Scientist,3,Married,14174,23829,6,Y,Yes,13,4,3,80,3,10,0,4,10,6,2,12
56,No,Non-Travel,702,Human Resources,15,4,Other,1,684,3,Female,99,2,3,Healthcare Representative,2,Single,8811,14315,5,Y,No,24,4,2,80,0,35,6,1,27,7,11,8
22,No,Travel_Frequently,726,Human Resources,24,4,Technical Degree,1,416,3,Female,31,1,1,Research Scientist,2,Single,6372,12645,8,Y,Yes,14,4,3,80,3,1,4,4,30,12,9,2
47,No,Travel_Rarely,1173,Sales,11,5,Marketing,1,658,1,Female,55,3,5,Manufacturing Director,1,Married,4639,4663,8,Y,No,14,4,1,80,3,40,2,2,22,4,2,8
42,Yes,Non-Travel,1347,Sales,29,1,Marketing,1,475,4,Female,84,3,1,Research Scientist,3,Married,4567,2666,6,Y,Yes,22,3,3,80,3,1,2,2,28,8,11,6
20,Yes,Non-Travel,1125,Human Resources,27,1,Human Resources,1,1575,4,Male,64,2,2,Laboratory Technician,2,Divorced,9886,7700,9,Y,Yes,14,3,3,80,1,5,2,3,3,12,12,9
24,Yes,Non-Travel,1368,Human Resources,20,3,Medical,1,1747,4,Male,66,3,3,Manufacturing Director,1,Single,6641,15552,8,Y,Yes,13,3,4,80,0,40,6,3,19,4,12,3
25,Yes,Non-Travel,640,Research & Development,14,4,Human Resources,1,1299,1,Male,56,3,2,Laboratory Technician,2,Divorced,12956,3937,9,Y,Yes,14,4,4,80,3,28,5,3,26,4,0,10
46,Yes,Travel_Frequently,1153,Sales,20,3,Medical,1,1876,2,Male,87,1,3,Manufacturing Director,3,Divorced,8817,2875,0,Y,Yes,18,3,4,80,1,40,6,4,18,2,13,10
42,Yes,Travel_Rarely,804,Research & Development,27,3,Life Sciences,1,681,2,Male,37,1,3,Sales Executive,2,Divorced,13018,22648,5,Y,No,23,3,4,80,2,27,4,3,8,12,9,4
58,No,Travel_Rarely,744,Research & Development,18,3,Medical,1,361,4,Male,91,3,2,Laboratory Technician,3,Single,5566,23984,8,Y,No,16,3,2,80,1,14,0,2,26,8,3,5
30,Yes,Travel_Frequently,1048,Research & Development,13,2,Other,1,1544,1,Male,49,4,3,Manufacturing Director,4,Single,12559,4246,8,Y,No,12,4,3,80,3,30,3,4,24,12,14,5
40,No,Travel_Rarely,1433,Research & Development,6,5,Life Sciences,1,1345,4,Male,56,1,2,Manufacturing Director,4,Divorced,3962,7613,3,Y,Yes,14,3,4,80,3,5,5,3,14,6,8,2
65,Yes,Travel_Rarely,1001,Research & Development,11,4,Other,1,1931,1,Female,39,3,3,Research Scientist,2,Single,7125,21932,2,Y,No,15,4,4,80,1,27,1,3,12,2,0,2
64,No,Travel_Rarely,829,Sales,5,5,Other,1,908,3,Male,98,2,3,Sales Executive,4,Single,4713,17717,9,Y,Yes,18,3,4,80,0,7,0,4,24,13,5,12
40,No,Travel_Rarely,1122,Research & Development,30,4,Other,1,1741,2,Female,82,4,5,Sales Executive,4,Single,13661,3310,6,Y,Yes,13,3,3,80,1,38,1,3,25,2,4,13
28,No,Travel_Frequently,1010,Human Resources,3,2,Technical Degree,1,113,3,Male,43,2,2,Manufacturing Director,4,Divorced,6515,19160,9,Y,No,19,3,4,80,3,33,2,3,24,13,9,14
30,Yes,Travel_Frequently,1189,Research & Development,7,4,Human Resources,1,1523,2,Female,60,4,4,Research Scientist,1,Married,7475,13329,7,Y,Yes,22,3,1,80,1,25,6,3,20,13,9,3
45,No,Non-Travel,1295,Sales,30,1,Other,1,322,3,Female,60,1,1,Healthcare Representative,2,Single,12318,8087,4,Y,No,13,3,3,80,0,13,2,3,23,14,7,12
